OID_,src_GEOID10,nbr_GEOID10,LENGTH,NODE_COUNT
88,42001260,4200140,4500.307082432101197,0
89,42001260,42001400,1883.386056656670917,0
90,42001260,42001427,3996.467763024557826,0
91,42001260,42001435,18541.124802050668222,0
92,42001260,42133690,5959.739523758511496,0
93,42001270,42001160,6457.873754229067345,0
94,42001270,42001170,12434.188851567751044,0
95,42001270,42001280,7518.721067200928701,0
96,42001270,42001320,8307.602515555612626,0
97,42001270,4200180,2039.668734895982880,0
98,42001270,4200180A,7294.840750809030396,0
99,42001270,42055280,1098.666878721785224,0
100,42001270,42055490,4463.774279621952701,0
101,42001270,42055520,3941.605311675280063,0
102,42001270,42055600,3402.959346205686415,0
103,42001280,42001130,3585.673662487179627,0
104,42001280,42001140,2444.837663477418573,0
105,42001280,42001170,5961.951277796287286,0
106,42001280,42001190,3688.619834559383435,0
107,42001280,42001270,7518.721067200928701,0
108,42001280,42001320,1649.919835008587825,0
109,42001290,42001310,10680.846748078613018,0
110,42001290,42001435,3882.545267296442489,0
111,42001290,42001460,17427.746855778306781,0
112,42001290,42001490,2512.652280053137929,0
113,42001290,42041170,4765.088418811217707,0
114,42001290,42041750,2935.249638040655100,0
115,4200130,42001370,5830.951172969554136,0
116,42001310,42001290,10680.846748078613018,0
117,42001310,42001430,7980.973473292371636,0
118,42001310,42001435,664.075599634757850,0
119,42001310,42001490,1571.504007823747543,0
120,42001310,42041750,2129.761271576497165,0
121,42001310,42133280,9261.743232243634338,0
122,42001310,42133980,4972.485106129495762,0
123,42001320,42001190,7684.489224324228417,0
124,42001320,42001270,8307.602515555612626,0
125,42001320,42001280,1649.919835008587825,0
126,42001320,4200180,17701.789406095824233,0
127,42001320,4200180A,5733.068060827265981,0
128,42001320,42055600,2627.571746664340026,0
129,42001330,42001200,4975.383581110847445,0
130,42001330,42001340,2471.764143733420951,0
131,42001330,42001480,210.025167889053819,0
132,42001340,42001200,1497.369381657144913,0
133,42001340,42001330,2471.764143733420951,0
134,42001340,42001480,2774.808034759175825,0
135,42001350,42001100,1910.604030189592322,0
136,42001350,42001360,803.114726718152951,0
137,42001350,4200190,1337.979775402800215,0
138,42001360,42001100,556.561010204049239,0
139,42001360,42001350,803.114726718152951,0
140,42001360,4200190,1427.048491537388827,0
141,42001370,42001180,13997.152832909208882,0
142,42001370,4200130,5830.951172969554136,0
143,42001370,42001460,7896.061383276762172,0
144,42001370,4200170,9384.745348080434269,0
145,42001370,42041150,8633.292301443829274,0
146,42001370,42041170,162.768698215931920,0
147,42001370,42041760,0.000000000000000,1
148,42001370,42041770,4360.964939136611974,0
149,42001370,42041790,2120.337187810256182,0
150,42001380,42001120,1523.591061476306322,0
151,42001380,42001200,1726.759189030302650,0
152,42001380,42001385,9118.944027984593049,0
153,42001380,42001390,8011.539399335392773,0
154,42001380,42001440,2726.416559095165667,0
155,42001385,42001120,16149.280586543507525,0
156,42001385,42001200,8796.245679000487144,0
157,42001385,42001380,9118.944027984593049,0
158,42001390,42001200,1381.679523390424492,0
159,42001390,42001380,8011.539399335392773,0
160,42001390,42001400,9362.568988748156698,0
161,42001390,42001440,7549.816361997423883,0
162,42001390,42001480,3482.603758620487497,0
163,42001390,4200160,9469.218838650054749,0
164,4200140,4200110,4378.670218163095342,0
165,4200140,42001100,261.669124484462372,0
166,4200140,42001260,4500.307082432101197,0
167,4200140,42001425,4100.028049831940734,0
168,4200140,42001427,865.608362516945817,0
169,4200140,42133380,247.097478789026894,0
170,4200140,42133690,4814.353470872464641,0
171,4200140,42133728,4709.730245468686917,0
172,42001400,42001100,4298.730261043872815,0
173,42001400,42001260,1883.386056656670917,0
174,42001400,42001390,9362.568988748156698,0
175,42001400,42001425,7902.933985885935726,0
176,42001400,42001427,4597.195401377347480,0
177,42001400,42001435,571.484470842593055,0
178,42001400,42001440,2248.585516612234642,0
179,42001400,42001450,4996.349447568683900,0
180,42001400,42001480,2199.773519669203324,0
181,42001410,42001425,2674.818798845489255,0
182,42001410,42001427,2983.405288596462015,0
183,42001425,42001100,5371.821269289098382,0
184,42001425,4200140,4100.028049831940734,0
185,42001425,42001400,7902.933985885935726,0
186,42001425,42001410,2674.818798845489255,0
187,42001425,42001427,3287.636423258675677,0
188,42001427,42001260,3996.467763024557826,0
189,42001427,4200140,865.608362516945817,0
190,42001427,42001400,4597.195401377347480,0
191,42001427,42001410,2983.405288596462015,0
192,42001427,42001425,3287.636423258675677,0
193,42001430,42001150,2345.831234565870545,0
194,42001430,42001310,7980.973473292371636,0
195,42001430,42001435,8526.746281880297829,0
196,42001430,42133690,394.767638934957120,0
197,42001430,42133980,8173.867972486134022,0
198,42001435,42001150,1085.358460935746734,0
199,42001435,42001260,18541.124802050668222,0
200,42001435,42001290,3882.545267296442489,0
201,42001435,42001310,664.075599634757850,0
202,42001435,42001400,571.484470842593055,0
203,42001435,42001430,8526.746281880297829,0
204,42001435,42001450,3004.117601236319388,0
205,42001435,42001460,6327.776711685966802,0
206,42001440,42001110,2532.570993575046487,0
207,42001440,42001120,1636.373476012254514,0
208,42001440,42001220,973.201949934883942,0
209,42001440,42001380,2726.416559095165667,0
210,42001440,42001390,7549.816361997423883,0
211,42001440,42001400,2248.585516612234642,0
212,42001440,42001450,10457.077549337716846,0
213,42001450,42001110,4935.308327568815002,0
214,42001450,42001400,4996.349447568683900,0
215,42001450,42001435,3004.117601236319388,0
216,42001450,42001440,10457.077549337716846,0
217,42001450,42001460,8106.006183896714901,0
218,42001450,4200170,8717.098272831661234,0
219,42001460,42001290,17427.746855778306781,0
220,42001460,42001370,7896.061383276762172,0
221,42001460,42001435,6327.776711685966802,0
222,42001460,42001450,8106.006183896714901,0
223,42001460,4200170,7854.624440061515998,0
224,42001460,42041170,2136.325052162082102,0
225,42001480,42001100,8603.911317269523352,0
226,42001480,42001200,6874.358388094748989,0
227,42001480,42001330,210.025167889053819,0
228,42001480,42001340,2774.808034759175825,0
229,42001480,42001390,3482.603758620487497,0
230,42001480,42001400,2199.773519669203324,0
231,42001480,421331050,4439.768291978206435,0
232,42001480,42133707,0.000000000000000,1
233,42001490,42001290,2512.652280053137929,0
234,42001490,42001310,1571.504007823747543,0
235,4200150,4200170,5313.714403027849585,0
236,4200160,42001390,9469.218838650054749,0
237,4200170,42001110,3566.432161764076682,0
238,4200170,42001180,6181.242441551453339,0
239,4200170,4200120,1782.603296851562845,0
240,4200170,42001370,9384.745348080434269,0
241,4200170,42001450,8717.098272831661234,0
242,4200170,42001460,7854.624440061515998,0
243,4200170,4200150,5313.714403027849585,0
244,4200180,42001270,2039.668734895982880,0
245,4200180,42001320,17701.789406095824233,0
246,4200180,4200180A,5536.246118953406949,0
247,4200180A,42001270,7294.840750809030396,0
248,4200180A,42001320,5733.068060827265981,0
249,4200180A,4200180,5536.246118953406949,0
250,4200190,42001100,4146.370793470954595,0
251,4200190,42001350,1337.979775402800215,0
252,4200190,42001360,1427.048491537388827,0
253,4200190,42133350,786.483127952386212,0
254,4200190,42133360,1128.480281190039932,0
255,4200190,42133707,423.396678685222525,0
256,4200310,420032480,2418.542608748385192,0
257,4200310,420032790,1968.037186107053913,0
258,4200310,420033140,1143.958106378017192,0
259,4200310,420035385,0.000000000000000,1
260,4200310,420035390,1294.017568814749893,0
261,4200310,42003F010,858.585484761335351,0
262,4200310,42003F060,4587.423843489545106,0
263,4200310,42003F070,1082.771993355111590,0
264,420031000,42003950,212.457867422535742,0
265,420031000,42003961,258.690339860682798,0
266,420031000,42003980,976.422708670710790,0
267,420031000,42003990,642.360591608366917,0
268,420031000,42003E791,1052.535122941032569,0
269,42003101,42003111,578.566492829249228,0
270,42003101,420033140,586.139904707959545,0
271,42003101,42003411,377.709269378201157,0
272,42003101,42003430,496.321730411060344,0
273,42003101,4200361,777.660824696812369,0
274,420031011,420031021,527.064558456840928,0
275,420031011,420031041,492.337709774695441,0
276,420031011,420031051,2076.239728086368814,0
277,420031011,420031061,195.618751092229161,0
278,420031011,420034510,1482.206645882372868,0
279,420031011,420034530,197.031745422829772,0
280,420031011,420034540,170.134146131149350,0
281,420031011,420034550,325.341700847309312,0
282,420031011,420034600,210.509079651605418,0
283,420031011,420034620,436.574592776178918,0
284,420031021,420031011,527.064558456840928,0
285,420031021,420031051,640.953179168776501,0
286,420031021,420031068,1465.647132830812552,0
287,420031021,420031073,185.783191325132719,0
288,420031021,42003130,21.544267698162436,0
289,420031021,420034620,1404.906400302292241,0
290,420031021,420034640,226.231904311063971,0
291,420031031,420031068,1158.104274672437441,0
292,420031031,420031073,1884.038038518072881,0
293,420031031,42003D830,392.386147033154032,0
294,420031031,42003G854,0.000000000000000,1
295,420031031,42003G856,1548.042601812602697,0
296,420031041,420031011,492.337709774695441,0
297,420031041,420031061,417.201087270234098,0
298,420031041,420034510,711.039930776497272,0
299,420031041,420034560,278.983068974479067,0
300,420031041,42003530,124.632017528883921,0
301,420031041,42003540,450.753012594730933,0
302,420031051,420031011,2076.239728086368814,0
303,420031051,420031021,640.953179168776501,0
304,420031051,420031061,1839.042719991348122,0
305,420031051,420031073,653.682641349146024,0
306,420031051,42003G852,68.357555261806695,0
307,420031061,420031011,195.618751092229161,0
308,420031061,420031041,417.201087270234098,0
309,420031061,420031051,1839.042719991348122,0
310,420031061,42003530,1190.720551638606821,0
311,420031061,42003G852,232.141676721010754,0
312,420031068,420031021,1465.647132830812552,0
313,420031068,420031031,1158.104274672437441,0
314,420031068,420031073,9.424346087867159,0
315,420031068,42003130,2801.916705535660185,0
316,420031068,42003140,461.485215182952629,0
317,420031068,42003D830,100.799612855885584,0
318,420031073,420031021,185.783191325132719,0
319,420031073,420031031,1884.038038518072881,0
320,420031073,420031051,653.682641349146024,0
321,420031073,420031068,9.424346087867159,0
322,420031073,42003G852,596.415533036712077,0
323,420031073,42003G854,632.866443263271321,0
324,420031073,42003G856,0.000000000000000,1
325,420031080,420032240,716.253306574249905,0
326,420031080,420034971,541.597791705656846,0
327,420031080,42003G920,1382.772476729298887,0
328,420031091,420031101,1893.060147661234623,0
329,420031091,420032660,585.463008585418152,0
330,420031091,42003E045,1107.247745863925957,0
331,420031091,42003F570,72.607949234936498,0
332,420031091,42003F580,573.222226161975414,0
333,420031091,42003F600,233.841781170556146,0
334,420031101,420031091,1893.060147661234623,0
335,420031101,420032660,707.757358147362083,0
336,420031101,42003F570,188.576650551946983,0
337,420031101,42003F585,1359.177828113391115,0
338,42003111,42003101,578.566492829249228,0
339,42003111,42003121,524.462967393370263,0
340,42003111,420033140,186.576653687504091,0
341,42003111,42003361,180.068578971919351,0
342,42003111,42003381,442.440935356465900,0
343,42003111,4200361,466.158821358372734,0
344,42003111,4200381,189.822567998050545,0
345,42003111,42003E535,0.000000000000000,1
346,420031110,420031120,1006.669438803884645,0
347,420031110,420031140,2685.878802932329108,0
348,420031110,420035480,1043.764112897394170,0
349,420031110,420035560,293.172780974416241,0
350,420031110,420035561,1330.566936478946445,0
351,420031110,420035601,126.746894454684636,0
352,420031110,42003G881,1518.367593592917501,0
353,420031110,42003G960,179.763443776688945,0
354,420031110,42003G970,985.153588512952751,0
355,420031110,42003H051,299.574580325319971,0
356,420031120,420031110,1006.669438803884645,0
357,420031120,420031130,874.848472837824374,0
358,420031120,420031140,2155.521445580640830,0
359,420031120,420032221,541.879194717118366,0
360,420031120,420032231,674.991403375379718,0
361,420031120,420032251,0.000000000000000,1
362,420031120,420032274,459.809632843218196,0
363,420031120,42003G991,287.125121703737307,0
364,420031120,42003H051,1020.510432250427698,0
365,420031130,420031120,874.848472837824374,0
366,420031130,420031140,703.365106038862336,0
367,420031130,420032231,0.000000000000000,1
368,420031130,420032251,610.396962127402730,0
369,420031130,42003G860,0.000000000000000,1
370,420031130,42003G910,908.930950991623490,0
371,420031140,420031110,2685.878802932329108,0
372,420031140,420031120,2155.521445580640830,0
373,420031140,420031130,703.365106038862336,0
374,420031140,42003G860,2362.521142826649793,0
375,420031140,42003G871,1844.562188246112555,0
376,420031140,42003G881,155.063113784262953,0
377,420031140,42003G901,64.267280431652068,0
378,420031140,42003G910,0.000000000000000,1
379,420031150,420031160,1787.553745335262192,0
380,420031150,420032421,455.646056054009478,0
381,420031150,420032470,675.380900670078063,0
382,420031150,420033031,1836.064424567905689,0
383,420031150,42003G490,401.660305608415456,0
384,420031160,420031150,1787.553745335262192,0
385,420031160,420031170,1813.620550193621057,0
386,420031160,420032470,158.791082351346347,0
387,420031160,420033031,519.370081732246149,0
388,420031170,420031160,1813.620550193621057,0
389,420031170,420031180,1410.361773154276307,0
390,420031170,420032470,143.573266456861234,0
391,420031170,420033010,1185.507986240176933,0
392,420031170,420033031,446.074456184541418,0
393,420031170,420033210,529.792563163592831,0
394,420031180,420031170,1410.361773154276307,0
395,420031180,420031190,1349.482579059827458,0
396,420031180,420031240,501.404565508858013,0
397,420031180,420033010,521.322839292708977,0
398,420031180,420033210,1753.255154322158205,0
399,420031187,420031188,1672.113651749270957,0
400,420031187,420031189,3346.871834256225611,0
401,420031187,420033225,1161.427921777233678,0
402,420031187,420035790,2765.834084901992810,0
403,420031188,420031187,1672.113651749270957,0
404,420031188,420031189,2298.634476094732690,0
405,420031188,420032091,720.451345611231318,0
406,420031188,420032370,417.719854786455869,0
407,420031188,420033221,1127.945624113566964,0
408,420031188,420033225,240.101373299619013,0
409,420031188,420033240,0.000000000000000,1
410,420031188,420033270,1148.113837911587780,0
411,420031188,42003770,1080.106945925588207,0
412,420031189,420031187,3346.871834256225611,0
413,420031189,420031188,2298.634476094732690,0
414,420031189,420031191,1774.291834474539201,0
415,420031189,420033240,2946.712732632181087,0
416,420031189,420033270,0.000000000000000,1
417,420031189,420035790,166.959772421289927,0
418,420031189,420035800,1113.244239130287042,0
419,420031189,42003PN1190,1731.536745010793311,0
420,420031190,420031180,1349.482579059827458,0
421,420031190,420031200,1755.419077444778395,0
422,420031190,420031210,287.534884040352949,0
423,420031190,420031240,662.057020665448249,0
424,420031190,420031250,93.820043046117704,0
425,420031190,420033210,699.808154449688686,0
426,420031191,420031189,1774.291834474539201,0
427,420031191,420032560,0.000000000000000,1
428,420031191,420033240,1463.092447631663390,0
429,420031191,420033420,966.185948062675038,0
430,420031191,420035810,1181.197092058544058,0
431,420031191,42003E334,1912.649202627737168,0
432,420031191,42003PN1190,2041.972237883681146,0
433,420031200,420031190,1755.419077444778395,0
434,420031200,420031210,87.776693358674237,0
435,420031200,420031220,610.846318414170241,0
436,420031200,420033010,673.512877579477959,0
437,420031200,420033210,1083.456270210234152,0
438,42003121,42003111,524.462967393370263,0
439,42003121,42003361,212.883916107356754,0
440,42003121,4200381,246.976323592146002,0
441,42003121,4200391,181.954928564951615,0
442,420031210,420031190,287.534884040352949,0
443,420031210,420031200,87.776693358674237,0
444,420031210,420031220,605.418642200991599,0
445,420031210,420031230,1139.036492255872190,0
446,420031210,420031250,506.240673844152354,0
447,420031210,420031260,733.371635278632652,0
448,420031220,420031200,610.846318414170241,0
449,420031220,420031210,605.418642200991599,0
450,420031220,420031230,569.990767487867743,0
451,420031220,420033010,520.803353030648736,0
452,420031230,420031210,1139.036492255872190,0
453,420031230,420031220,569.990767487867743,0
454,420031230,420031260,851.996157253843762,0
455,420031230,420033010,2212.009819258091284,0
456,420031240,420031180,501.404565508858013,0
457,420031240,420031190,662.057020665448249,0
458,420031240,420031250,1424.861694059807860,0
459,420031240,420031260,451.072014060223978,0
460,420031240,420033010,878.577710486251817,0
461,420031250,420031190,93.820043046117704,0
462,420031250,420031210,506.240673844152354,0
463,420031250,420031240,1424.861694059807860,0
464,420031250,420031260,307.022179038977356,0
465,420031260,420031210,733.371635278632652,0
466,420031260,420031230,851.996157253843762,0
467,420031260,420031240,451.072014060223978,0
468,420031260,420031250,307.022179038977356,0
469,420031260,420033010,991.139564062350473,0
470,420031281,420031290,4462.660911091928938,0
471,420031281,420031300,2464.088073497136065,0
472,420031281,420031320,5429.277520769204784,0
473,420031281,420032801,493.789721825468916,0
474,420031281,42003871,1483.669733759351629,0
475,420031281,42003881,210.012938783609570,0
476,420031281,42003920,403.346255313476433,0
477,420031281,42003950,42.457534474420250,0
478,420031281,42003E780,786.449970370212327,0
479,420031281,42003F411,1780.029755509280449,0
480,420031281,42003PR1318,3294.522588367874050,0
481,420031281,42003PR1319,2429.074447825862990,0
482,420031290,420031281,4462.660911091928938,0
483,420031290,420031300,3666.892358776432047,0
484,420031290,420035060,1561.387239100222132,0
485,420031290,420035091,1737.837536590837090,0
486,420031290,42003E376,3306.708913114887764,0
487,420031290,42003PR1319,390.250601751792090,0
488,42003130,420031021,21.544267698162436,0
489,42003130,420031068,2801.916705535660185,0
490,42003130,42003140,1395.968109519103564,0
491,42003130,420034640,527.078144379764126,0
492,420031300,420031281,2464.088073497136065,0
493,420031300,420031290,3666.892358776432047,0
494,420031300,42003920,472.048977807166523,0
495,420031300,42003930,311.113754898734385,0
496,420031300,42003E342,4039.829546030941401,0
497,420031300,42003E376,292.370237914978020,0
498,420031320,420031281,5429.277520769204784,0
499,420031320,420032801,160.755741086940134,0
500,420031320,42003881,1095.694333120857891,0
501,420031320,42003E841,1427.371289456702925,0
502,420031320,42003E891,1530.267874477423220,0
503,420031320,42003E980,733.796944578023499,0
504,420031331,420031341,968.465640194190769,0
505,420031331,420031351,778.490510077036220,0
506,420031331,420031371,189.253755645833166,0
507,420031331,420034245,159.233172353087440,0
508,420031331,420034251,709.170539410108631,0
509,420031331,420035390,805.803124583322528,0
510,420031341,420031331,968.465640194190769,0
511,420031341,420031371,932.926857594378475,0
512,420031341,420034245,658.647628316070268,0
513,420031351,420031331,778.490510077036220,0
514,420031351,420031371,419.799400646235256,0
515,420031351,420031381,513.467327122979555,0
516,420031351,420031390,621.107588322310789,0
517,420031351,420032790,25.964380730670825,0
518,420031351,420034940,1091.805983288849802,0
519,420031351,420035390,90.129741491360960,0
520,420031371,420031331,189.253755645833166,0
521,420031371,420031341,932.926857594378475,0
522,420031371,420031351,419.799400646235256,0
523,420031371,420031381,1417.461242626874309,0
524,420031371,420034245,995.164525097463866,0
525,420031371,420034331,329.917116443209579,0
526,420031381,420031351,513.467327122979555,0
527,420031381,420031371,1417.461242626874309,0
528,420031381,420031390,162.959804106565713,0
529,420031381,420031400,886.047297357313823,0
530,420031381,420034331,850.349777406376234,0
531,420031390,420031351,621.107588322310789,0
532,420031390,420031381,162.959804106565713,0
533,420031390,420031400,1073.120406376688152,0
534,420031390,420034940,343.633302976551931,0
535,420031390,42003E351,407.663485826540636,0
536,42003140,420031068,461.485215182952629,0
537,42003140,42003130,1395.968109519103564,0
538,42003140,420034640,1218.616358996230247,0
539,42003140,42003B370,72.090710410595776,0
540,42003140,42003B430,461.339739993205683,0
541,42003140,42003B450,861.473427531527136,0
542,42003140,42003D830,434.077117512366385,0
543,42003140,42003D930,836.164524325171897,0
544,42003140,42003D970,1353.273168451220954,0
545,420031400,420031381,886.047297357313823,0
546,420031400,420031390,1073.120406376688152,0
547,420031400,420034291,1451.034897698832765,0
548,420031400,420034331,49.353675849603242,0
549,420031400,42003E351,663.032367516228419,0
550,420031411,420031420,1001.268750167469079,0
551,420031411,420031440,830.570396153568140,0
552,420031411,420031451,102.162376181325584,0
553,420031411,420031471,527.993637058384934,0
554,420031411,42003D140,246.454414481386550,0
555,420031411,42003D160,541.065618486142739,0
556,420031420,420031411,1001.268750167469079,0
557,420031420,420031440,477.556365457479274,0
558,420031420,42003D160,611.988268783205740,0
559,420031420,42003D200,573.027064513395430,0
560,420031420,42003D220,805.278229928448354,0
561,420031440,420031411,830.570396153568140,0
562,420031440,420031420,477.556365457479274,0
563,420031440,420031451,588.969274866599335,0
564,420031440,420032961,479.221211655420916,0
565,420031440,42003D220,5.340489630230339,0
566,420031451,420031411,102.162376181325584,0
567,420031451,420031440,588.969274866599335,0
568,420031451,420031471,1509.703815774549639,0
569,420031451,420032961,185.992005955207929,0
570,420031451,420032981,922.682030744154531,0
571,420031451,42003D320,377.293297317920235,0
572,420031471,420031411,527.993637058384934,0
573,420031471,420031451,1509.703815774549639,0
574,420031471,420031490,640.000398736881721,0
575,420031471,42003D140,404.410387472156685,0
576,420031471,42003D320,88.025278572526005,0
577,420031471,42003E342,66.350181701283475,0
578,420031471,42003F960,1142.912685800409463,0
579,420031490,420031471,640.000398736881721,0
580,420031490,42003D140,1421.457360460442942,0
581,420031490,42003E770,573.121185845566515,0
582,420031490,42003F960,954.660602771986191,0
583,420031500,420031510,2749.843236234661617,0
584,420031500,420031970,253.952665532961504,0
585,420031500,420033161,1676.543553870868664,0
586,420031500,420034255,533.183230663667246,0
587,420031500,420034301,1832.931632285945852,0
588,420031500,420034311,1490.248576196056320,0
589,42003151,42003161,1583.957689554977378,0
590,42003151,42003A100,911.760075019317128,0
591,42003151,42003A120,1340.054541715630194,0
592,42003151,42003A350,948.997887865492203,0
593,42003151,42003A370,1374.044784609212911,0
594,42003151,42003D360,182.788054707071325,0
595,42003151,42003D380,294.668978335368138,0
596,42003151,42003D540,324.619524068277087,0
597,42003151,42003D560,392.409917198957828,0
598,42003151,42003D690,6403.178006512460342,0
599,420031510,420031500,2749.843236234661617,0
600,420031510,420033161,1037.117309214120496,0
601,420031510,420034255,1883.005908803716011,0
602,420031510,420071015,2152.512497978700139,0
603,420031510,420071025,0.000000000000000,1
604,420031510,420071520,562.457257170523690,0
605,420031510,42007155,0.000000000000000,1
606,420031520,420031550,530.466414215162558,0
607,420031520,420031561,538.581086156713923,0
608,420031520,42003B270,108.597737954442977,0
609,420031520,42003B860,879.409746600619769,0
610,420031520,42003B900,448.024209209316382,0
611,420031541,420031561,451.252306500205975,0
612,420031541,420031570,536.824036148459982,0
613,420031541,420034640,276.386823089844484,0
614,420031541,42003B330,633.928631321199418,0
615,420031550,420031520,530.466414215162558,0
616,420031550,420031561,284.261193880247106,0
617,420031550,420031610,481.355025123115865,0
618,420031550,42003B900,301.325294864701391,0
619,420031561,420031520,538.581086156713923,0
620,420031561,420031541,451.252306500205975,0
621,420031561,420031550,284.261193880247106,0
622,420031561,420031570,272.717042001616164,0
623,420031561,420031580,57.775485890284386,0
624,420031561,420031600,266.058572677723362,0
625,420031561,420031610,227.505610140112111,0
626,420031561,42003B270,63.133103922516703,0
627,420031561,42003B290,420.948397609273343,0
628,420031561,42003B330,163.324921146416301,0
629,420031570,420031541,536.824036148459982,0
630,420031570,420031561,272.717042001616164,0
631,420031570,420031580,545.253454330475506,0
632,420031570,420034640,543.063638430157539,0
633,420031580,420031561,57.775485890284386,0
634,420031580,420031570,545.253454330475506,0
635,420031580,420031590,336.370828086056008,0
636,420031580,420031600,239.411191939063457,0
637,420031580,420031630,286.612125288139396,0
638,420031580,420034610,109.139461326308890,0
639,420031580,420034630,0.000000000000000,1
640,420031580,420034640,134.792355418198639,0
641,420031590,420031580,336.370828086056008,0
642,420031590,420031600,176.311590579431254,0
643,420031590,420031630,406.031710555680490,0
644,420031590,420034580,49.319193460525206,0
645,420031590,420034650,393.997247898586352,0
646,420031590,420034730,173.621299622324614,0
647,420031600,420031561,266.058572677723362,0
648,420031600,420031580,239.411191939063457,0
649,420031600,420031590,176.311590579431254,0
650,420031600,420031610,527.451358286754839,0
651,420031600,420034410,118.763114613883801,0
652,420031600,420034730,217.375931545980194,0
653,42003161,42003151,1583.957689554977378,0
654,42003161,42003171,213.924380880371018,0
655,42003161,42003261,1468.840072018386991,0
656,42003161,42003295,460.389864064457015,0
657,42003161,42003D380,176.720669208937124,0
658,42003161,42003D400,164.022902891122897,0
659,42003161,42003D690,1337.459862086567682,0
660,420031610,420031550,481.355025123115865,0
661,420031610,420031561,227.505610140112111,0
662,420031610,420031600,527.451358286754839,0
663,420031610,420034410,930.915979321496479,0
664,420031610,42003B900,262.525742282931958,0
665,420031630,420031580,286.612125288139396,0
666,420031630,420031590,406.031710555680490,0
667,420031630,420034580,574.512307111996620,0
668,420031630,420034610,0.000000000000000,1
669,420031630,420034630,412.496156210348204,0
670,420031641,420031660,1157.026879919068506,0
671,420031641,420031670,1440.519548599670543,0
672,420031641,420032400,0.000000000000000,1
673,420031641,420033870,1303.949083203174951,0
674,420031641,42003G550,720.017610510235045,0
675,420031660,420031641,1157.026879919068506,0
676,420031660,420031670,1497.938922316163371,0
677,420031660,420032400,872.678137990591836,0
678,420031660,420033870,0.000000000000000,1
679,420031660,42003G470,1031.192529954234942,0
680,420031660,42003G480,63.632655037126106,0
681,420031660,42003G490,1140.764666519540697,0
682,420031670,420031641,1440.519548599670543,0
683,420031670,420031660,1497.938922316163371,0
684,420031670,42003G480,1977.782347024227192,0
685,420031670,42003G500,0.000000000000000,1
686,420031670,42003G550,569.925351594235167,0
687,420031680,420031690,1591.640637139153569,0
688,420031680,420031700,890.079053599713575,0
689,420031680,420034960,99.032719224122417,0
690,420031680,420035170,1338.609057692109218,0
691,420031680,42003G400,1210.286280471080545,0
692,420031680,42003G420,539.775884102937994,0
693,420031680,42003G570,0.000000000000000,1
694,420031690,420031680,1591.640637139153569,0
695,420031690,420031700,150.047811213927048,0
696,420031690,420031710,779.521799741906875,0
697,420031690,42003G420,0.000000000000000,1
698,420031690,42003G440,0.000000000000000,1
699,420031690,42003G570,786.151228827437080,0
700,420031700,420031680,890.079053599713575,0
701,420031700,420031690,150.047811213927048,0
702,420031700,420031710,542.372851634157769,0
703,420031700,420031730,890.361359969720525,0
704,420031700,420035140,0.000000000000000,1
705,420031700,420035170,606.982215337812136,0
706,42003171,42003161,213.924380880371018,0
707,42003171,42003181,1344.974188736205178,0
708,42003171,42003261,1990.723345193132673,0
709,42003171,42003295,1082.752198157934117,0
710,42003171,42003811,443.015936007884477,0
711,42003171,42003821,245.581194967205334,0
712,42003171,42003D400,590.057638886126597,0
713,420031710,420031690,779.521799741906875,0
714,420031710,420031700,542.372851634157769,0
715,420031710,420031730,135.353874249684566,0
716,420031710,420031740,449.435577630918885,0
717,420031710,420031750,363.803447942187631,0
718,420031710,42003G440,518.714403817635912,0
719,420031710,42003G570,0.000000000000000,1
720,420031730,420031700,890.361359969720525,0
721,420031730,420031710,135.353874249684566,0
722,420031730,420031740,474.539070596451381,0
723,420031730,420031770,533.979913923933736,0
724,420031730,420031780,531.265392253364098,0
725,420031730,420035140,590.174177468527319,0
726,420031730,420035170,0.000000000000000,1
727,420031740,420031710,449.435577630918885,0
728,420031740,420031730,474.539070596451381,0
729,420031740,420031750,577.725277148736382,0
730,420031740,420031780,265.617621544315455,0
731,420031740,420031790,176.436751075749129,0
732,420031750,420031710,363.803447942187631,0
733,420031750,420031740,577.725277148736382,0
734,420031750,420031790,431.556260176856711,0
735,420031750,42003G440,189.859232948405349,0
736,420031750,42003G460,686.269970725906660,0
737,420031770,420031730,533.979913923933736,0
738,420031770,420031780,996.315999323542769,0
739,420031770,420031790,591.923629268985792,0
740,420031770,420033650,0.000000000000000,1
741,420031770,420033770,1456.938613294682909,0
742,420031770,420035140,571.157768918441889,0
743,420031770,42003G460,611.962271416139629,0
744,420031780,420031730,531.265392253364098,0
745,420031780,420031740,265.617621544315455,0
746,420031780,420031770,996.315999323542769,0
747,420031780,420031790,496.615403457963737,0
748,420031790,420031740,176.436751075749129,0
749,420031790,420031750,431.556260176856711,0
750,420031790,420031770,591.923629268985792,0
751,420031790,420031780,496.615403457963737,0
752,420031790,42003G460,973.662717609280435,0
753,42003181,42003171,1344.974188736205178,0
754,42003181,42003271,1081.124267672080805,0
755,42003181,42003291,964.297788395617658,0
756,42003181,42003295,330.668571566278160,0
757,42003181,42003811,826.529747315187365,0
758,420031811,420031831,1998.823277068764810,0
759,420031811,420032381,2707.028291646859998,0
760,420031811,42003F940,2074.294151101565149,0
761,420031811,421291810,890.807580825099308,0
762,420031811,4212970,678.570307851504026,0
763,420031831,420031811,1998.823277068764810,0
